"geneID","length"
"atxn2l.S",5753
"atxn3.L",2003
"atxn3.S",2003
"atxn7l1.L",4335
"atxn7l3.L",1448
"atxn7l3.S",1448
"auh.L",1528
"auh.S",1528
"aup1.S",2085
"aurka.L",7144
"aurka.S",7144
"aurkaip1.L",1151
"aurkb.L",2103
"aurkb.S",2103
"aven.L",1291
"avil.L",2954
"avp.L",2451
"avp.S",2451
"avpi1.L",1126
"avpi1.S",1126
"avpr1a.L",1918
"avpr1a.S",1918
"avpr1b.L",1543
"avpr2.L",5992
"avpr2.S",5992
"awat1.L",7968
"awat1.S",7968
"axin1.L",3399
"axin1.S",3399
"axin2.S",2729
"axl.S",6421
"azin1.L",2377
"azin1.S",2377
"azin2.S",2145
"b2m.L",2007
"b3galnt2.L",2183
"b3galt1.S",4404
"b3galt2.L",4071
"b3galt2.S",4071
"b3galt4.L",5476
"b3galt6.S",6203
"b3gat1.L",1996
"b3gat1.S",1996
"b3gat2.S",3077
"b3gat3.L",4969
"b3glct.L",2272
"b3gnt2.L",6263
"b3gnt2.S",6263
"b3gnt4.L",4191
"b3gnt5.L",7377
"b3gnt5.S",7377
"b3gnt7.L",1873
"b3gnt7.S",1873
"b3gnt9.L",18002
"b4galnt1.L",4661
"b4galnt1.S",4661
"b4galnt2.S",3952
"b4galnt3.L",7371
"b4galnt3.S",7371
"b4galnt4.L",8041
"b4galnt4.S",8041
"b4galt1.1.L",2305
"b4galt1.1.S",2305
"b4galt1.2.S",1953
"b4galt2.L",2595
"b4galt2.S",2595
"b4galt3.L",2443
"b4galt4.L",6143
"b4galt4.S",6143
"b4galt5.L",8541
"b4galt5.S",8541
"b4galt6.L",3896
"b4galt7.L",1804
"b4galt7.S",1804
"b4gat1.L",6950
"b9d1.L",1568
"b9d2.L",2216
"baalc.L",1595
"baalc.S",1595
"baat.S",7608
"babam1.L",1296
"bace1.L",2877
"bace1.S",2877
"bace2.L",4350
"bace2.S",4350
"bach1.S",10229
"bach2.L",6296
"bach2.S",6296
"baf-l.L",695
"bag2.S",1044
"bag3.L",6277
"bag3.S",6277
"bag4.L",1832
"bag4.S",1832
"bag5.L",3407
"bag5.S",3407
"bag6.L",3843
"bag6.S",3843
"bahcc1.L",9317
"bahcc1.S",9317
"bahd1.L",3031
"baiap2.L",4467
"baiap2.S",4467
"baiap2l1.L",5366
"baiap2l1.S",5366
"baiap2l2.S",1852
"baiap3.L",7001
"bak1.L",1575
"bambi.L",5362
"bambi.S",5362
"bank1.L",4308
"bap1.L",2683
"bap1.S",2683
"bard1.L",2688
"bard1.S",2688
"barhl1.L",4868
"barhl1.S",4868
"barhl2.L",1609
"barhl2.S",1609
"barx1.L",2860
"barx1.S",2860
"barx2.S",1892
"basp1.L",1908
"basp1.S",1908
"batf.L",2960
"batf3.L",2672
"batf3.S",2672
"bax.S",3785
"baz1a.L",5814
"baz1a.S",5814
"baz1b.L",5283
"baz2a.L",5918
"baz2b.S",8178
"bbip1.L",894
"bbip1.S",894
"bbof1.L",1840
"bbox1.S",3716
"bbs10.L",4983
"bbs12.L",6780
"bbs2.S",3495
"bbs4.S",9534
"bbs5.L",1692
"bbs7.L",2956
"bbs9.L",3824
"bbx.L",4137
"bc014685.S",2790
"bcam.L",2763
"bcan.L",4516
"bcap29.L",2558
"bcap29.S",2558
"bcap31.L",1062
"bcar1.L",11970
"bcar1.S",11970
"bcar3.L",2985
"bcar3.S",2985
"bcas2.L",5385
"bcat1.L",3425
"bcat2.L",2008
"bccip.L",1091
"bccip.S",1091
"bcdin3d.L",1079
"bckdha.L",3414
"bckdhb.L",1608
"bckdhb.S",1608
"bckdk.S",5286
"bcl10.L",2476
"bcl10.S",2476
"bcl11a.L",3256
"bcl11b.L",4871
"bcl11b.S",4871
"bcl2.L",1996
"bcl2.S",1996
"bcl2l1.L",1388
"bcl2l10.L",804
"bcl2l10.S",804
"bcl2l11.L",8810
"bcl2l11.S",8810
"bcl2l12.L",4525
"bcl2l13.L",5491
"bcl2l14.L",2846
"bcl2l14.S",2846
"bcl2l2.L",1862
"bcl2l2.S",1862
"bcl3.L",3338
"bcl6.L",3780
"bcl6.S",3780
"bcl7a.L",2227
"bcl7a.S",2227
"bcl7c.L",5814
"bcl9.L",6314
"bcl9.S",6314
"bcl9l.L",6023
"bcl9l.S",6023
"bclaf1.S",3379
"bco2.L",2382
"bcor.S",7027
"bcorl1.L",6275
"bcorl1.S",6275
"bcs1l.L",2060
"bdkrb2.L",4481
"bdkrb2.S",4481
"bdnf.L",6596
"bdnf.S",6596
"bdp1.L",7819
"bdp1.S",7819
"becn1.L",2432
"begain.L",3478
"bend4.L",1825
"bend4.S",1825
"bend7.S",1789
"best1.L",2013
"best1.S",2013
"best2.L",2034
"best2.S",2034
"best3.L",2808
"bet1.L",3999
"bet1.S",3999
"bet1l.S",3272
"bfar.L",4267
"bfsp1.L",2330
"bglap.S",1693
"bgn",2752
"bgn.S",2752
"bhlha15.L",2034
"bhlha15.S",2034
"bhlhe22.L",3363
"bhlhe22.S",3363
"bhlhe23.L",4241
"bhlhe40.L",1892
"bhlhe40.S",1892
"bhmt.L",1409
"bicc1.L",7497
"bicc1.S",7497
"bicd1.L",7363
"bicd1.S",7363
"bicd2.L",5963
"bid.L",3581
"bid.S",3581
"bin1.L",7605
"bin1.S",7605
"bin3.S",2285
"birc2.L",2137
"birc2.S",2137
"birc6.S",15678
"birc7.L",2203
"birc7.S",2203
"bivm.L",3407
"bix1.1.L",3176
"bix1.1.S",3176
"bix1.2.L",4194
"blcap.L",1249
"blcap.S",1249
"blk.L",2950
"blm.L",4688
"blm.S",4688
"blmh.L",3531
"blmh.S",3531
"blnk.S",2138
"bloc1s1.S",1490
"bloc1s2.L",1305
"bloc1s4.L",1043
"bloc1s6.S",1518
"blvra.L",3704
"blvra.S",3704
"blvrb.L",965
"blzf1.L",1698
"blzf1.S",1698
"bmf.L",2380
"bmi1.L",7256
"bmp1.S",3991
"bmp15.L",2115
"bmp15.S",2115
"bmp2.L",2643
"bmp2.S",2643
"bmp2k.S",4804
"bmp3.L",2054
"bmp3.S",2054
"bmp4.L",8160
"bmp4.S",8160
"bmp6.L",2341
"bmp6.S",2341
"bmp7.1.L",2317
"bmp7.1.S",2317
"bmp7.2.L",4249
"bmp7.2.S",4249
"bmper.L",3532
"bmpr1a.L",2370
"bmpr1a.S",2370
"bmpr1b.L",2619
"bmpr1b.S",2619
"bmpr2.S",4473
"bms1.L",4294
"bms1.S",4294
"bnc1.S",4282
"bnc2.L",5472
"bnc2.S",5472
"bnip1.L",3035
"bnip1.S",3035
"bnip2.S",2711
"bnip3.S",4898
"bnip3l.L",2548
"bnipl.L",2520
"bnipl.S",2520
"boc.L",7164
"boc.S",7164
"bod1.L",2840
"bod1l1.L",12353
"bok.L",1045
"bok.S",1045
"bola1.L",1040
"bola1.S",1040
"bola2.L",1193
"bola3.S",1314
"bop1.L",2557
"bop1.S",2557
"bora.L",2118
"bora.S",2118
"borcs5.L",6321
"borcs6.L",745
"borcs6.S",745
"borcs8.S",1403
"bpgm.L",1369
"bpgm.S",1369
"bphl.L",2681
"bpi.L",6283
"bpi.S",6283
"bpifb2.S",1975
"bpnt1.L",3790
"braf.L",8898
"braf.S",8898
"brap.L",3651
"brap.S",3651
"brat1.L",4088
"brca1.L",6457
"brcc3.L",2803
"brd1.L",3711
"brd1.S",3711
"brd2.S",5246
"brd3.L",8304
"brd4.L",4902
"brd4.S",4902
"brd7.L",5817
"brd8.S",4026
"brd9.L",2287
"brdt.L",3557
"brf1.L",6580
"brf2.L",2741
"brf2.S",2741
"bri3.S",2542
"bri3bp.L",1889
"bri3bp.S",1889
"bricd5.S",10193
"brinp1.L",7316
"brinp1.S",7316
"brinp2.L",3706
"brinp2.S",3706
"brinp3.L",2753
"brip1.L",4422
"brix1.L",1246
"brix1.S",1246
"brk1.L",968
"brk1.S",968
"brms1.L",4977
"brms1l.L",2927
"brox.L",6161
"brox.S",6161
"brpf1.L",4161
"brpf3.S",4832
"brs3.S",3506
"brwd1.L",9691
"brwd3.L",10139
"bscl2.L",1871
"bsdc1.L",3556
"bsdc1.S",3556
"bsg.L",1823
"bsg.S",1823
"bsn.S",12865
"bspry.L",5487
"bspry.S",5487
"btaf1.L",6112
"btbd1.L",1634
"btbd10.L",5002
"btbd10.S",5002
"btbd11.L",3972
"btbd11.S",3972
"btbd17.S",2444
"btbd19.L",2057
"btbd19.S",2057
"btbd2.S",1935
"btbd3.L",6142
"btbd3.S",6142
"btbd6.L",2422
"btbd6.S",2422
"btbd7.L",14947
"btbd7.S",14947
"btbd8.L",5176
"btbd9.L",8779
"btbd9.S",8779
"btc.L",648
"btf3.L",912
"btf3l4.L",899
"btf3l4.S",899
"btg1.L",1791
"btg1.S",1791
"btg2.S",1961
"btg3.L",1332
"btg3.S",1332
"btk.L",2690
"btn2a1.L",3470
"btn2a2.L",5199
"btnl8.L",4044
"btrc.L",2141
"btrc.S",2141
"bub1.L",7179
"bub1b.L",3511
"bub3.L",6843
"bub3.S",6843
"bud13.L",2868
"bud31.L",4099
"bud31.S",4099
"bves.L",3065
"bves.S",3065
"bysl.S",1665
"bzw1.L",1826
"bzw1.S",1826
"bzw2.L",1778
"c10orf105.S",3348
"c10orf71.L",6563
"c10orf88.L",5629
"c11orf1.L",1459
"c11orf53.L",1136
"c11orf53.S",1136
"c11orf58.L",5139
"c11orf58.S",5139
"c11orf65.L",1282
"c11orf68.L",1450
"c11orf87.L",1714
"c11orf87.S",1714
"c11orf96.L",366
"c11orf96.S",366
"c12orf4.L",5776
"c12orf43.L",1565
"c12orf57.L",3547
"c14orf119.L",2958
"c14orf119.S",2958
"c14orf28.L",2941
"c14orf28.S",2941
"c14orf93.L",1483
"c14orf93.S",1483
"c15orf39.L",8503
"c15orf39.S",8503
"c15orf40.L",1829
"c15orf61.L",2249
"c16orf72.L",7573
"c16orf72.S",7573
"c16orf87.L",973
"c16orf91.L",1720
"c17orf49.L",1627
"c17orf49.S",1627
"c17orf58.L",2945
"c17orf67.L",1437
"c17orf75.L",5161
"c17orf98.L",3648
"c18orf21.L",1352
"c18orf25.L",1861
"c18orf25.S",1861
"c18orf32.L",1312
"c19orf25.L",3650
"c19orf25.S",3650
"c19orf44.L",2365
"c19orf47.L",1722
"c19orf53.S",946
"c19orf54.S",1891
"c1d.L",1336
"c1galt1.L",2052
"c1galt1.S",2052
"c1galt1c1.L",3604
"c1galt1c1.S",3604
"c1orf109.L",3090
"c1orf112.L",3682
"c1orf116.L",4791
"c1orf127.L",2344
"c1orf131.L",1664
"c1orf131.S",1664
"c1orf159.L",1628
"c1orf198.L",7841
"c1orf21.L",3388
"c1orf216.L",1607
"c1orf216.S",1607
"c1orf35.L",3119
"c1orf43.L",1288
"c1orf43.S",1288
"c1orf50.L",1362
"c1orf53.L",739
"c1orf74.L",1541
"c1qb.L",1468
"c1qbp.L",1244
"c1qbp.S",1244
"c1qc.L",1052
"c1ql4.L",1702
"c1ql4.S",1702
"c1qtnf1.L",1270
"c1qtnf1.S",1270
"c1qtnf2.L",3197
"c1qtnf3.L",1121
"c1qtnf4.L",5783
"c1qtnf4.S",5783
"c1qtnf9b.L",1511
"c1r.L",3659
"c1s.L",4760
"c2.L",2587
"c20orf27.S",4657
"c21orf62.L",1533
"c21orf62.S",1533
"c21orf91.L",7312
"c21orf91.S",7312
"c22orf23.L",1250
"c22orf39.L",1606
"c2cd2.L",6315
"c2cd2.S",6315
"c2cd2l.L",3526
"c2cd4c.S",6292
"c2cd5.L",2934
"c2orf42.L",1747
"c2orf42.S",1747
"c2orf49.L",2811
"c2orf49.S",2811
"c2orf50.L",800
"c2orf68.L",3424
"c2orf69.L",1650
"c2orf69.S",1650
"c2orf73.L",1312
"c2orf76.L",5314
"c3.L",6265
"c3ar1.L",2566
"c3orf38.L",4666
"c3orf38.S",4666
"c3orf49.S",1087
"c3orf52.L",4329
"c3orf70.L",1138
"c3orf70.S",1138
"c3orf80.L",1903
"c4a.L",5220
"c4bpa.L",3834
"c4orf45.L",775
"c4orf47.L",1207
"c4orf48.L",3089
"c4orf48.S",3089
"c5ar1.L",2929
"c5orf15.S",2646
"c5orf22.L",2530
"c5orf24.L",2639
"c5orf24.S",2639
"c6.1.L",3369
"c6orf118.S",2613
"c6orf120.L",2140
"c6orf136.L",1525
"c6orf136.S",1525
"c6orf62.L",2527
"c6orf62.S",2527
"c7.S",4284
"c7orf25.L",4754
"c7orf26.L",3854
"c7orf57.L",1100
"c8a.L",1965
"c8b.L",2339
"c8orf33.L",1820
"c8orf48.L",1378
"c8orf76.L",2848
"c8orf76.S",2848
"c9.L",7393
"c9orf64.L",3382
"c9orf72.L",2977
"c9orf78.L",1138
"c9orf85.L",910
"c9orf85.S",910
"ca10.L",3027
"ca10.S",3027
"ca11.L",1808
"ca11.S",1808
"ca12.L",1847
"ca13.L",3684
"ca14.L",3449
"ca3.L",2181
"ca5b.L",2934
"ca6.L",2362
"ca6.S",2362
"ca8.L",1358
"ca8.S",1358
"caap1.L",1308
"caap1.S",1308
"cab39.L",3628
"cab39.S",3628
"cab39l.L",1902
"cab39l.S",1902
"cables1.S",3909
"cabp1.L",1599
"cabp1.S",1599
"cabp7.L",2074
"cabp7.S",2074
"cacfd1.S",5587
"cacna1a.S",8191
"cacna1b.L",11489
"cacna1b.S",11489
"cacna1c.L",13433
"cacna1c.S",13433
"cacna1d.L",6719
"cacna1e.L",7748
"cacna1f.L",5439
"cacna1g.L",7979
"cacna1h.L",8155
"cacna1h.S",8155
"cacna1i.L",7234
"cacna1i.S",7234
"cacna1s.S",6265
"cacna2d1.S",5846
"cacna2d3.S",5592
"cacnb1.L",13486
"cacnb1.S",13486
"cacnb2.S",6200
"cacnb3.L",8111
"cacnb3.S",8111
"cacnb4.L",7741
"cacnb4.S",7741
"cacng1.L",1664
"cacng1.S",1664
"cacng3.L",3342
"cacng3.S",3342
"cacng5.L",2087
"cacng7.S",5977
"cacng8.S",4305
"cactin.L",2645
"cactin.S",2645
"cacul1.L",3095
"cacul1.S",3095
"cacybp.L",1318
"cacybp.S",1318
"cad.L",8011
"cadm1.L",3897
"cadm1.S",3897
"cadm2.L",7995
"cadm3.L",3229
"cadm4.L",6536
"cadps.L",5155
"calb1.L",1716
"calb1.S",1716
"calb2.L",1739
"calb2.S",1739
"calca.L",4628
"calcoco1.L",3489
"calcoco1.S",3489
"calcoco2.S",6932
"calcr.S",2979
"calcrl.L",14244
"cald1.S",5385
"calhm2.L",3017
"calhm2.S",3017
"calm1.L",2104
"calm1.S",2104
"calm2.L",3061
"calm2.S",3061
"calml4.L",1212
"calml4.S",1212
"calr",4128
"calr.L",4128
"calu.L",2600
"camk1",3141
"camk1.L",3141
"camk1d.L",2878
"camk1d.S",2878
"camk1g.L",3102
"camk2a.S",7434
"camk2b.L",2840
"camk2d.L",2453
"camk2d.S",2453
"camk2g.L",2357
"camk2g.S",2357
"camk2n2.L",2691
"camk2n2.S",2691
"camk4.L",2092
"camk4.S",2092
"camkk1.S",4241
"camkk2.L",4618
"camkk2.S",4618
"camkmt.L",5562
"camkmt.S",5562
"camkv.L",1917
"camlg.L",2328
"camsap1.L",9593
"camsap2.S",5710
"camta1.L",6803
"camta2.L",5309
"cand1.L",5475
"cand1.S",5475
"cant1.L",1680
"canx.S",4495
"cap1.L",2181
"cap1.S",2181
"cap2.L",2022
"cap2.S",2022
"capg.L",1247
"capn1.L",4972
"capn10.L",2520
"capn12.L",2676
"capn13.L",4035
"capn13.S",4035
"capn14.S",3070
"capn15.L",4118
"capn15.S",4118
"capn3.L",3771
"capn5.L",3332
"capn5.S",3332
"capn6.L",2758
"capn9.S",2647
"capns2.L",1287
"capns2.S",1287
"caprin1.L",3803
"caprin1.S",3803
"caprin2.L",4687
"caprin2.S",4687
"caps.L",1683
"caps.S",1683
"caps2.L",2097
"capsl.L",1746
"capsl.S",1746
"capza1.L",1335
"capza2.L",1470
"capza2.S",1470
"capzb.L",1847
"card19.L",3293
"card9.L",4286
"carf.L",2817
"carhsp1.L",1899
"carhsp1.S",1899
"carm1.L",2178
"carns1.L",3638
"cars2.L",2340
"cars2.S",2340
"cartpt.S",1394
"casc3.L",7443
"casc3.S",7443
"casd1.S",5403
"cask.L",4026
"cask.S",4026
"caskin2.L",4771
"caskin2.S",4771
"casp1.L",1605
"casp1.S",1605
"casp2.L",5500
"casp6.L",1897
"casp7.L",1797
"casp8.L",3270
"casp8ap2.L",9071
"casp9.S",3285
"casq1.S",2430
"casq2.L",1680
"cass4.L",6027
"cass4.S",6027
"cast.S",3773
"casz1.S",9144
"cat.1.L",2473
"cat.2.L",2802
"cat1.L",2419
"cat2.L",2916
"cat2.S",2916
"catip.L",2329
"cav1.L",2124
"cav1.S",2124
"cav2.L",1709
"cav2.S",1709
"cav3.2.L",2173
"cav3.2.S",2173
"cbarp.L",3130
"cbfa2t2.L",6349
"cbfa2t3.L",4451
"cbfa2t3.S",4451
"cbfb.L",2524
"cbfb.S",2524
"cbl.L",5794
"cbl.S",5794
"cblb.L",4361
"cblb.S",4361
"cbll1.L",2046
"cbll1.S",2046
"cbln1.L",5153
"cbln2.L",2138
"cbln2.S",2138
"cbln4.L",2711
"cbr4.L",3435
"cbs.L",1962
"cbs.S",1962
"cbwd1.1.L",2414
"cbwd1.1.S",2414
"cbx1.L",3145
"cbx1.S",3145
"cbx3.L",3726
"cbx3.S",3726
"cbx4.L",5719
"cbx4.S",5719
"cbx5.L",2166
"cbx5.S",2166
"cbx6.L",1367
"cbx6.S",1367
"cbx7.L",2477
"cbx7.S",2477
"cbx8.L",5515
"cbx8.S",5515
"cby1.L",1833
"cby1.S",1833
"cc2d1a.L",3571
"cc2d1b.L",3794
"cc2d1b.S",3794
"cc2d2a.L",5867
"cc2d2a.S",5867
"ccar1.L",4565
"ccar1.S",4565
"ccbe1.S",2232
"ccdc102a.L",2192
"ccdc102a.S",2192
"ccdc103",1236
"ccdc105.S",1426
"ccdc113.L",1560
"ccdc12.L",1455
"ccdc12.S",1455
"ccdc124.L",1468
"ccdc124.S",1468
"ccdc125.L",2809
"ccdc125.S",2809
"ccdc126.S",1287
"ccdc127.L",1071
"ccdc127.S",1071
"ccdc13.L",6965
"ccdc134.L",3564
"ccdc134.S",3564
"ccdc136.S",6774
"ccdc138.L",2827
"ccdc146.L",5564
"ccdc148.L",2496
"ccdc149.L",5277
"ccdc149.S",5277
"ccdc15.S",5053
"ccdc167.S",3383
"ccdc169.S",827
"ccdc17.L",6033
"ccdc170.L",2502
"ccdc170.S",2502
"ccdc172.L",3655
"ccdc174.S",1709
"ccdc178.L",3299
"ccdc178.S",3299
"ccdc18.L",5060
"ccdc18.S",5060
"ccdc186.L",7379
"ccdc191.L",7140
"ccdc22.S",3943
"ccdc24.L",2832
"ccdc25.L",1266
"ccdc25.S",1266
"ccdc28a.S",3531
"ccdc28b.L",1209
"ccdc3.L",3237
"ccdc33.S",6853
"ccdc34.S",5572
"ccdc39.L",3116
"ccdc43.S",1295
"ccdc47.L",2166
"ccdc47.S",2166
"ccdc50.L",2697
"ccdc50.S",2697
"ccdc51.S",11822
"ccdc56.L",1369
"ccdc59.L",941
"ccdc6.L",3924
"ccdc6.S",3924
"ccdc60.L",3101
"ccdc61.L",3083
"ccdc62.L",2242
"ccdc63.S",2066
"ccdc65.L",1679
"ccdc65.S",1679
"ccdc68.L",2431
"ccdc68.S",2431
"ccdc69.L",2280
"ccdc69.S",2280
"ccdc71.L",17109
"ccdc71.S",17109
"ccdc71l.L",5123
"ccdc71l.S",5123
"ccdc77.L",3621
"ccdc78.S",2887
"ccdc80.L",3300
"ccdc81.L",3176
"ccdc82.L",2659
"ccdc83.L",1598
"ccdc85b.L",4331
"ccdc85b.S",4331
"ccdc85c.S",2149
"ccdc88a.S",7595
"ccdc89.L",2204
"ccdc9.L",3545
"ccdc9.S",3545
"ccdc92.S",4334
"ccdc93.L",2996
"ccdc96.L",3421
"ccdc96.S",3421
"ccdc97.L",2115
"cchcr1.L",3441
"cck.L",2512
"cck.S",2512
"cckar.L",4981
"ccl5.L",1843
"ccl5.S",1843
"ccm2.S",11570
"ccm2l.L",2252
"ccna1.L",1826
"ccna1.S",1826
"ccna2.L",1641
"ccna2.S",1641
"ccnb1.2.L",1427
"ccnb1.2.S",1427
"ccnb1.L",1795
"ccnb1.S",1795
"ccnb1ip1.L",1238
"ccnb2.L",1453
"ccnb2.S",1453
"ccnb3.L",2206
"ccnb3.S",2206
"ccnc.L",2166
"ccnd1.L",5023
"ccnd1.S",5023
"ccndbp1.L",2173
"ccndbp1.S",2173
"ccndx.S",2228
"ccne1.L",2302
"ccne1.S",2302
"ccne2.L",1904
"ccnf.L",2977
"ccng1.L",2556
"ccng1.S",2556
"ccng2.L",1869
"ccng2.S",1869
"ccnh.L",1512
"ccni.L",1992
"ccni.S",1992
"ccni2.L",2982
"ccni2.S",2982
"ccnj.L",3627
"ccnj.S",3627
"ccnk.L",1979
"ccnk.S",1979
"ccnl1",3619
"ccnl1.L",3619
"ccnl2.L",2992
"ccnl2.S",2992
"ccno.L",1590
"ccno.S",1590
"ccnt2.L",6587
"ccnt2.S",6587
"ccny.L",4973
"ccnyl1.L",10180
"ccnyl1.S",10180
"ccp110.L",5861
"ccp110.S",5861
"ccpg1.L",3225
"ccr2.L",3880
"ccr2.S",3880
"ccr3.L",3001
"ccr6.L",2180
"ccr7.L",5308
"ccr7.S",5308
"ccs.L",3162
"ccser1.L",3595
"ccser2.L",4696
"ccser2.S",4696
"cct2.L",2044
"cct2.S",2044
"cct3.L",1970
"cct4.L",1935
"cct4.S",1935
"cct5.S",1889
"cct6a.L",1965
"cct6a.S",1965
"cct7.S",2975
"cct8.L",7312
"cct8.S",7312
"ccz1b.L",7007
"ccz1b.S",7007
"cd109.L",4651
"cd151.L",5390
"cd151.S",5390
"cd164.L",1778
"cd247.L",1342
"cd247.S",1342
"cd276.S",2034
"cd28.L",1873
"cd28.S",1873
"cd2ap.S",4767
"cd2bp2.L",2585
"cd2bp2.S",2585
"cd302.S",1203
"cd36.L",1978
"cd36l.L",1836
"cd37.L",3165
"cd37.S",3165
"cd38.L",2139
"cd3e.L",949
"cd3e.S",949
"cd3g.S",844
"cd4.S",3258
"cd40.L",1203
"cd40lg.L",2177
"cd40lg.S",2177
"cd44.S",4140
"cd53.L",1255
"cd53.S",1255
"cd63.L",1836
"cd63.S",1836
"cd74.L",2510
"cd74.S",2510
"cd79a.S",2662
"cd81.L",4681
"cd81.S",4681
"cd82.L",4987
"cd82.S",4987
"cd86.L",5677
"cd86.S",5677
"cd8a.L",4045
"cd9.L",1852
"cd9.S",1852
"cd93.S",2337
"cd99l2.S",3468
"cda.L",3139
"cda.S",3139
"cdadc1.S",2010
"cdan1.L",5280
"cdc14a.L",3730
"cdc14a.S",3730
"cdc14b.L",3397
"cdc14b.S",3397
"cdc16.L",2648
"cdc20.L",2064
"cdc20.S",2064
"cdc20b.L",1746
"cdc23.L",2107
"cdc23.S",2107
"cdc25a.L",3799
"cdc25b.L",5214
"cdc25b.S",5214
"cdc25c.L",2245
"cdc25c.S",2245
"cdc27.L",3113
"cdc27.S",3113
"cdc34.L",1985
"cdc34.S",1985
"cdc37.L",1502
"cdc37.S",1502
"cdc37l1.L",1857
"cdc37l1.S",1857
"cdc40.L",3461
"cdc40.S",3461
"cdc42.L",1978
"cdc42.S",1978
"cdc42bpa.L",10295
"cdc42bpa.S",10295
"cdc42bpb.L",6008
"cdc42ep1.L",1784
"cdc42ep1.S",1784
"cdc42ep2.L",2414
"cdc42ep2.S",2414
"cdc42ep3.L",3509
"cdc42ep3.S",3509
"cdc42ep4.L",3493
"cdc42ep4.S",3493
"cdc42se1.L",1530
"cdc42se1.S",1530
"cdc45.L",2360
"cdc5l.L",3142
"cdc5l.S",3142
"cdc6.L",5237
"cdc6.S",5237
"cdc7.L",2056
"cdc73.L",2269
"cdc73.S",2269
"cdca4.L",3038
"cdca4.S",3038
"cdca5.L",2309
"cdca5.S",2309
"cdca7.L",2629
"cdca7.S",2629
"cdca7l.L",1946
"cdca8.L",1975
"cdca8.S",1975
"cdca9.S",1652
"cdcp1.L",4885
"cdcp2.S",2874
"cdh1.L",5774
"cdh1.S",5774
"cdh10.L",4100
"cdh10.S",4100
"cdh11.L",3443
"cdh11.S",3443
"cdh12.L",5432
"cdh12.S",5432
"cdh13.L",3584
"cdh15.L",3784
"cdh15.S",3784
"cdh16.L",2992
"cdh17.L",3584
"cdh18.S",3296
"cdh19.L",2792
"cdh19.S",2792
"cdh2.L",3336
"cdh2.S",3336
"cdh20.L",3065
"cdh20.S",3065
"cdh22.S",7166
"cdh23.L",10824
"cdh24.L",3518
"cdh24.S",3518
"cdh26.S",12532
"cdh5.L",3161
"cdh5.S",3161
"cdh6.L",3976
"cdh6.S",3976
"cdh7.L",3723
"cdh7.S",3723
"cdh8.S",3302
"cdhr1.L",3632
"cdhr2.L",5126
"cdhr3.L",3241
"cdhr5.L",6710
"cdhr5.S",6710
"cdip1.L",2587
"cdipt.L",2940
"cdk1.L",2415
"cdk1.S",2415
"cdk10.L",7108
"cdk11b.L",2857
"cdk11b.S",2857
"cdk12.S",7649
"cdk13.L",6419
"cdk14.L",2420
"cdk14.S",2420
"cdk15.L",3443
"cdk16.L",6129
"cdk17.L",4170
"cdk17.S",4170
"cdk18.L",3159
"cdk18.S",3159
"cdk19.L",1671
"cdk2.L",1227
"cdk2.S",1227
"cdk2ap1.L",1459
"cdk2ap1.S",1459
"cdk4.L",2334
"cdk5.L",2370
"cdk5r1.L",5572
"cdk5r1.S",5572
"cdk5r2.L",3496
"cdk5r2.S",3496
"cdk5rap1.L",2102
"cdk5rap2.L",6432
"cdk5rap3.L",3510
"cdk6.L",2260
"cdk6.S",2260
"cdk7.L",2119
"cdk8.S",2430
"cdk9.L",1758
"cdk9.S",1758
"cdkal1.S",3071
"cdkl1.L",7299
"cdkl1.S",7299
"cdkl2.L",2183
"cdkl5.L",9108
"cdkl5.S",9108
"cdkn1a.L",2176
"cdkn1a.S",2176
"cdkn2aip.L",1952
"cdkn2aip.S",1952
"cdkn2aipnl.S",1191
"cdkn2b.L",1495
"cdkn2c.L",2009
"cdkn2c.S",2009
"cdkn2d.L",948
"cdkn2d.S",948
"cdknx.L",1595
"cdnf.L",679
"cdo1.L",1639
"cdo1.S",1639
"cdon.L",6276
"cdon.S",6276
"cdpf1.L",4839
"cdr2.L",4913
"cdr2l.L",6267
"cdr2l.S",6267
"cds1.L",2710
"cds2.L",1659
"cdt1.L",2151
"cdt1.S",2151
"cdv3.L",4204
"cdv3.S",4204
"cdx1.L",3186
"cdx1.S",3186
"cdx2.L",2796
"cdx2.S",2796
"cdx4.L",2644
"cdx4.S",2644
"cdyl2.L",7043
"cdyl2.S",7043
"ceacam8.S",3830
"cebpa.L",2171
"cebpa.S",2171
"cebpb.L",7754
"cebpb.S",7754
"cebpd.L",2461
"cebpd.S",2461
"cebpe.L",1757
"cebpe.S",1757
"cebpz.L",3317
"cebpz.S",3317
"cecr2.L",5949
"cecr2.S",5949
"cecr5.L",3477
"cela2a.L",3197
"cela3a.L",4141
"cela3a.S",4141
"celf2.L",2750
"celf2.S",2750
"celf3.L",2097
"celf3.S",2097
"celf4.L",2612
"celf5.S",6199
"celsr2.L",10052
"cemip.S",12926
"cenpa.L",1576
"cenpc.L",4643
"cenpf.L",12650
"cenph.L",1919
"cenpi.L",2850
"cenpj.L",9477
"cenpk.S",1858
"cenpl.L",2069
"cenpl.S",2069
"cenpm.L",1791
"cenpn.L",5591
"cenpn.S",5591
"cenpo.L",2106
"cenpt.L",4027
"cenpu.L",2312
"cenpv.L",1053
"cenpv.S",1053
"cep104.L",4494
"cep104.S",4494
"cep112.S",4655
